Stock Code,Market Value of Equity,Total Market Value,Stock Return,Total Investment Expenditure,Amortization and Depreciation,Book Value,Operating Income after Depreciation,Annual Dividends,Leverage,Cash,Age,Size,Investment2019,Investment2018,V/P,Difference
300328,6784562.58,6784562.58,0.215169,118051.3889,54276.50064,2849516.284,427427.4425,108139.14300000001,0.8134899999999999,92812.81609,0.84509804,5.888714526,48787.78951,63774.88826000001,0.4426266768411767,-14987.098750000005
300411,1093145.86,3372427.16,0.055714,16943.760830000003,6558.8751600000005,174903.3376,35680.28087,8277.825162000001,0.8144,36961.80167,0.477121255,4.83417228,20458.224769999997,10384.885670000003,0.18039564697548263,10073.339099999994
2698,8657864.9,10757226.0,0.094693,88021.62647999999,71427.38543,2077887.576,325189.4056,51705.1155,1.00284,192661.9177,0.477121255,4.750107583999999,15598.58659,16594.241049999997,0.2555626884408972,-995.6544599999961
300453,1136341.4,1983422.75,0.045706000000000004,7954.3898,9090.7312,568170.7,128406.5782,34412.962960000004,0.77722,85307.01247999999,1.51851394,5.1,38278.41586,-1136.3414000000002,0.5780281407996857,39414.75726
2593,1812372.75,2720306.8,0.13450299999999998,22352.59725,12460.06266,634330.4625,137332.5451,35019.79901,0.46193999999999996,140231.8155,0.602059991,5.025306312,7617.251637,9892.53459,0.40028111337592776,-2275.282952999999
300230,2247637.22,3379093.01,0.089474,33040.26713,21914.4629,404574.6996,111460.3297,17053.43045,0.413,141516.4153,1.491361694,4.378047207,6864.621215000001,11125.804230000002,0.22095760619942034,-4261.1830150000005
300733,786915.14,1856000.0,0.041293,8197.032708,4524.762055,369850.1158,55477.51737,14923.452169999999,1.03511,92929.92,0.301029996,5.161215948,6977.314241,3672.2706530000005,0.49515248240047843,3305.0435879999995
603041,803021.5,1737091.28,0.104994,13811.9698,7929.837312999999,248936.665,62483.102920000005,11934.272659999999,1.10436,67798.67266,0.0,5.540676357000001,4829.230772,5882.132487000002,0.36972310556004795,-1052.9017150000018
603378,1539633.6,4347936.0,0.180952,27251.51472,11739.7062,277134.048,43787.17958,7881.692325,0.18986,26000.65728,1.4471580309999998,5.470398451,14379.4465,15511.808519999999,0.19195173503640348,-1132.3620199999987
2757,2651266.88,3312248.55,0.059899,19751.93826,17896.05144,477228.0384,83992.13476,20494.08088,1.06681,109271.0797,1.322219295,5.89,92951.21176,1855.8868199999997,0.19606297190489702,91095.32494
2796,4790631.53,6058489.75,0.12782000000000002,83836.05178,44313.34165,1293470.513,384160.7424,75295.50551,0.28431999999999996,75852.29167,1.51851394,4.383400255,64856.76731,39522.71012999999,0.33885314667288385,25334.05718000001
998,14198178.63,19372633.08,0.153725,214392.4973,147306.1033,7808998.247,1241630.721,297991.3731,0.80277,779167.3025,1.322219295,6.394902243,38775.93575,67086.394,0.5864875456109062,-28310.458250000003
601966,27516272.89,27516272.89,0.11744600000000001,487038.0302,199492.9785,15684275.55,4226912.26,841155.5397,0.71829,248196.7815,1.204119983,5.965210171,622822.582,287545.05169999995,0.6939757875958701,335277.5303000001
2772,1767369.29,2540745.11,0.031343,24212.95927,11708.82155,706947.7159999999,211377.3671,38682.05818,0.7562300000000001,84987.92392999999,1.4471580309999998,6.114821749,26946.4168,12504.137719999999,0.5033237241722673,14442.27908
300313,1001624.23,1702597.03,0.032257999999999995,13421.76468,10266.64836,570925.8111,147584.3222,28188.60553,0.32555,92331.83694,1.397940009,6.984952121,3044.687253,3155.116320000001,0.6856290732671433,-110.42906700000094
2694,1653564.07,1940889.6,0.048387,27779.87638,10954.86196,479533.5803,104058.7869,26743.10824,0.8525,50327.26733,0.903089987,5.635832488999999,9304.232970000001,16825.01442,0.33183864009089653,-7520.781449999999
2295,1928889.73,1932249.36,0.063448,33369.792330000004,13743.33933,308622.3568,59718.42604,12839.4616,0.41573999999999994,74951.95267,0.77815125,5.432698919,14032.9139,19626.453,0.17819877567932926,-5593.539100000002
2378,4874591.3,4879604.06,0.081967,62394.768639999995,35340.78693,2681025.215,687682.9676,177422.2057,0.32545,250567.6685,1.361727836,5.573816911000001,38010.84431,27053.981709999993,0.6586690343050339,10956.862600000008
601388,3909022.0,3909022.0,0.078212,51989.9926,30783.54825,2071781.66,578027.0831,105200.9291,0.20692,14033.388980000002,1.230448921,6.90707925,28883.1772,21206.444349999998,0.652493299794987,7676.73285
601633,53345401.65,53345401.65,-0.050429,786844.6743,480108.6149,10135626.31,2082871.207,554043.7412,0.78584,2667803.537,0.301029996,6.701012143,257658.29,306736.05939999997,0.21440826359703755,-49077.76939999996
603110,865891.9,2355790.1,0.132688,13594.502830000001,8225.97305,346356.76,61131.96814,10392.43458,0.39353,94443.62511000001,0.602059991,5.853004242999999,5857.06599,5368.529780000001,0.436743382400653,488.5362099999993
2193,2050914.78,2057084.22,0.024772,30558.63022,16407.31824,676801.8774,186797.3182,51929.65445,0.6875600000000001,114188.7451,1.4471580309999998,5.61300079,21212.81666,14151.311979999999,0.40362025231339943,7061.504680000002
2763,1519684.56,3421434.75,0.080624,24011.01605,9118.10736,729448.5888,202057.2591,39805.28004,0.78358,131622.5948,0.602059991,6.123196036,7908.134513,14892.908689999998,0.5893333117464113,-6984.774176999998
603899,44840800.0,44840800.0,0.06118,564994.08,280255.0,14349056.0,2654575.36,483132.7155,0.3351,369039.784,1.5051499780000002,5.570613319,490035.9567,284739.07999999996,0.35299772928006634,205296.87670000002
603500,626976.0,2194416.0,0.060529,8777.664,3683.4840000000004,257060.16,60666.19776,10131.25503,0.9271,119902.8902,0.301029996,6.126949852,5909.2488,5094.18,0.48096784070303167,815.0688
2330,3884465.29,3885480.0,-0.04797,66812.80299,24277.908059999998,2136455.91,492453.0871,107847.2261,1.06564,205969.2948,1.4149733480000002,6.676682715,61250.24869,42534.894929999995,0.6400938778147249,18715.353760000005
603043,3811654.39,12269364.11,0.019812,67847.44814,27634.49433,1372195.58,379412.078,95611.84365,1.18854,61837.59511,1.0791812459999999,5.040478597,83281.02735,40212.95380999999,0.4409406408137858,43068.07354000001
601515,9007200.0,9007200.0,0.048137,143214.48,56295.0,2161728.0,478822.75200000004,101989.2462,0.57158,260398.152,1.0791812459999999,5.025686595,179141.0483,86919.48000000001,0.27643173369560353,92221.56829999998
300374,1598507.94,2306657.72,0.042222,22538.96195,14386.57146,383641.9056,114325.2879,27781.04495,1.24576,75266.2414,1.4149733480000002,5.734916557999999,13867.216230000002,8152.390490000002,0.301028927259304,5714.82574
300509,1163119.2,2097600.0,0.030235,7327.650959999999,7560.2748,674609.1359999999,104901.7206,21399.95101,1.17129,30226.416,0.9542425090000001,6.8,13145.3115,-232.6238400000011,0.6162141364549669,13377.93534
2886,1190616.31,2852094.0,0.036717,14644.580609999999,10715.54679,678651.2967,147606.657,40001.40406,0.75884,135759.6744,1.397940009,5.818985569,5465.286048,3929.0338199999987,0.6523612128818493,1536.2522280000012
300731,2466731.4,3745996.41,0.103753,30587.469360000003,26209.02113,1356702.27,217750.7143,47034.1543,0.8103199999999999,65817.15692000001,1.0,5.497161837,4137.633582,4378.448230000002,0.587919090860075,-240.8146480000014
603385,2925836.38,4251753.07,0.09203,45935.63117,16092.10009,1462918.19,310870.1154,82069.71046,0.5355,38775.988,1.0,4.97076905,21159.06353,29843.53108,0.5689861600118158,-8684.467550000001
603527,1272041.48,2060312.8,0.19736800000000002,15391.70191,8904.290359999999,228967.4664,38581.01809,6327.286966,1.14507,19634.78098,1.278753601,5.940029034,8154.676316,6487.411550000001,0.19459815494580507,1667.2647659999993
603238,521100.0,2084400.0,0.037015,6670.08,3517.425,255339.0,75197.3355,20002.49124,0.77796,91046.59199999999,1.301029996,5.057926144,7046.183925,3152.6549999999997,0.6117870766568566,3893.5289250000005
300415,2817525.1,4237920.0,0.23551599999999998,17468.655619999998,22540.2008,478979.26700000005,88132.18513,14013.017440000001,0.81789,48990.3552,0.903089987,5.16,43204.71361,-5071.545180000001,0.18740560422474034,48276.25879
603113,3580826.1,7293386.72,0.07678,49057.31757,29094.21206,1503946.9619999998,339892.0134,89051.70751000001,0.68429,316970.5869,1.255272505,5.726286335,9722.032382,19963.105509999998,0.48562838284350973,-10241.073127999998
600760,12593298.2,44252301.41,0.124155,87523.42249,107043.0347,2014927.7119999998,602463.3859,167484.8213,1.1270799999999999,1079756.154,0.903089987,4.5,690442.4079999999,-19519.612210000007,0.20065322342505,709962.02021
603317,1855268.0,18550659.5,0.033848,26344.8056,12754.9675,946186.68,206741.7896,51065.222030000004,1.24504,274920.7738,0.6989700040000001,5.35644951,19161.67172,13589.838099999999,0.5847772905986715,5571.833619999999
601168,15775460.0,15775460.0,0.21915300000000001,200348.342,90708.895,5994674.8,1528642.074,322543.4776,0.54623,475472.3644,0.602059991,7.493749629,66441.50488,109639.447,0.45498837008013204,-43197.94212000001
601808,56840985.6,56840985.6,0.151079,863982.9811,376571.5296,28420492.8,4916745.254,747345.2787,0.9759899999999999,1767186.2419999999,0.0,5.336004202,956788.6793,487411.45149999997,0.543774777590145,469377.2278
2678,11303653.06,11314808.29,0.03607,183119.1796,122927.227,5312716.938,1357399.178,314916.6092,0.20264000000000001,517313.035,1.278753601,5.013914831,84328.92551,60191.952600000004,0.5626925216849357,24136.972909999997
2427,3358078.52,3475890.16,0.029481,47013.09928,29383.18705,1746200.83,470601.1238,81884.59554,0.28069,30344.5211,1.4623979980000001,7.397039156,11212.624179999999,17629.91223,0.6336220391335841,-6417.288050000003
2613,1400031.44,2577217.5,0.045627,9030.202787999999,11900.267240000001,420009.43200000003,120962.7164,30845.49269,0.31368,49611.43688,1.322219295,6.66,43261.25815,-2870.0644520000023,0.3720739583837117,46131.322602
300545,1888659.39,3811113.63,0.069119,13976.07949,13220.61573,547711.2231,82430.53908,18959.02399,0.58995,64255.3758,1.342422681,4.93,47835.991369999996,755.4637600000005,0.3059684695223483,47080.52761
603992,824920.0,8068318.34,0.004493,14353.608,5258.865,420709.2,82669.3578,19509.96844,0.33358000000000004,326202.1105,1.041392685,5.099518532,16097.695109999999,9094.743,0.5697713618881444,7002.952109999998
603876,3737015.67,6819800.0,0.20516700000000002,63902.96796,21954.96706,1905877.9919999999,532692.8987,83100.09219,0.38338,237874.62399999998,1.230448921,5.7467676029999994,45219.94497,41948.0009,0.6287696274998729,3271.9440699999977
2753,1569443.38,2939661.16,0.019531,20716.652619999997,15302.07296,925971.5942,275476.5493,49861.25542,0.5212899999999999,15198.0482,1.5051499780000002,5.805420138,10959.10923,5414.579659999998,0.7412497403024402,5544.529570000002
603279,865080.0,8544747.6,0.014727,15484.931999999999,5623.02,276825.6,55365.12,9467.43552,0.74987,208491.8414,0.602059991,6.400090401,13747.505330000002,9861.911999999998,0.3596387328,3885.5933300000033
603012,5678115.2,5678115.2,-0.482599,36907.7488,41166.3352,2611932.992,636005.6836,144373.2902,0.95206,190955.0142,1.0791812459999999,4.24,249711.5692,-4258.5864,0.5433280590348571,253970.1556
300779,786500.0,3146000.0,0.180488,10932.35,6292.0,361790.0,96236.14,17322.5052,1.1807,46372.04,0.9542425090000001,6.292930408999999,8733.1387,4640.35,0.5582082777599999,4092.788699999999
603733,884120.0,8727120.0,0.061801999999999996,14499.568000000001,7736.05,141459.2,21501.7984,5009.919027,0.9993200000000001,193567.5216,1.255272505,5.397021153,11741.46725,6763.518000000001,0.16912443187203366,4977.949249999999
601339,5985000.0,5985000.0,0.025707,106533.0,54613.125,3531150.0,722120.175,197860.928,0.72264,56498.4,1.477121255,5.807915041,98543.92275,51919.875,0.6648544148627569,46624.04775
300412,1474511.77,1715241.48,0.067524,9510.600917,13639.233869999998,486588.8841,80287.16588,16378.58184,0.17565999999999998,48301.20008,1.4623979980000001,6.19,15425.10754,-4128.632952999998,0.35486331936317606,19553.740492999998
603129,2774797.68,5684502.42,0.16145,18452.40457,22892.08086,915683.2344,233499.2248,41562.862010000004,1.24576,80719.93436,1.041392685,5.51,25862.27936,-4439.676289999999,0.39553468945398274,30301.95565
2709,7579402.21,11350312.78,0.19860999999999998,130365.71800000001,71056.89572,3334936.972,747025.8818,120271.16699999999,1.27903,440165.1296,1.176091259,5.639428539,68323.76328,59308.82228000001,0.509046945743316,9014.940999999992
2319,1827652.96,1828000.0,0.202632,26500.96792,11194.37438,328977.5328,51813.96142,13057.11828,0.93955,101508.84,1.4623979980000001,6.336626633,9719.686898,15306.59354,0.19152542304278156,-5586.906642
300651,1225455.59,3525086.84,0.067446,16298.55935,9344.098874,710764.2422,108746.9291,22075.6266,0.9763200000000001,173293.2691,1.176091259,5.6319708020000006,10473.41747,6954.460476,0.6142575961130013,3518.956994
688299,1117804.9,4885610.7,0.047244,13525.43929,11876.67706,178848.78399999999,45695.864310000004,8042.472119,0.14115999999999998,160883.1604,1.301029996,6.245543147999999,1332.1998800000001,1648.7622300000003,0.19189554585350344,-316.56235000000015
300600,1244419.14,3032826.14,0.10143300000000001,7839.840581999999,11510.87705,460435.0818,123626.8195,24478.11025,0.24670999999999998,13617.389369999999,1.397940009,6.53,10794.76224,-3671.0364680000002,0.4499873939134045,14465.798708
603866,27938208.29,27962714.42,-0.021669,469361.8993,293351.187,10895901.23,1748792.148,435449.2448,0.40975,70745.66747999999,1.255272505,5.647961487000001,294465.9216,176010.7123,0.41658071604605973,118455.20929999999
603969,3591070.0,3591070.0,0.026442,48479.445,30524.095,1831445.7,338817.4545,69457.57817000001,0.56687,45319.3034,1.255272505,5.658703492000001,35856.83395,17955.35,0.5622672276001035,17901.48395
2177,4194164.03,4194164.03,0.035713999999999996,27262.0662,28310.6072,1803490.533,323726.5507,79313.00491,1.13378,140168.9619,1.4623979980000001,5.67,50737.74379,-1048.5409999999974,0.4703966716750351,51786.28479
2420,1555118.24,1591970.0,0.08174400000000001,19594.48982,12829.72548,388779.56,87864.18056000001,15727.68832,1.15195,37220.2586,1.51851394,6.057288697000001,10898.03536,6764.76434,0.289762311200023,4133.27102
2229,2732496.74,3318972.79,0.079417,43446.698169999996,25275.59485,409874.511,114150.0513,25341.31139,1.0277,38367.32545,0.6989700040000001,5.339027207,27783.616980000003,18171.103319999995,0.18431714135322555,9612.513660000008
603398,3011249.25,3011249.25,0.045267,52696.861880000004,25219.21247,1114162.223,223389.5256,37306.05078,1.1114700000000002,15477.82115,0.84509804,6.744744659,60450.828689999995,27477.649410000005,0.41612866056000375,32973.17927999999
300432,4785061.07,5386240.92,0.476758,66990.85497999999,44261.8149,909161.6033,183196.0631,29494.56615,0.30215,148498.6622,0.301029996,5.807624579,24092.78249,22729.04007999999,0.21398102192228027,1363.7424100000098
2150,2428799.89,2438576.64,0.208481,40318.07817,12447.59944,558623.9747,99993.69147,27598.25885,0.26291,15436.19013,1.204119983,6.10072171,23076.756390000002,27870.478730000003,0.2512620935030164,-4793.72234
2507,20783400.21,21099519.05,0.094595,282654.2429,106514.9261,7066356.071,2116373.643,366132.6403,0.13117,108873.5183,1.278753601,6.007725242,330965.7762,176139.31680000003,0.4282081553659771,154826.4594
601996,3044307.13,3242435.14,0.025362,40793.71554,23973.91865,1369938.209,349334.2432,76154.86501000001,0.5368,153432.0308,0.602059991,4.888836079,32680.865360000003,16819.796889999998,0.5386824937546535,15861.068470000006
300021,3436663.15,4226011.64,0.041257,49487.949360000006,18901.64733,618599.3670000001,163619.5326,45649.84959,1.0076,129104.6556,1.146128036,5.636357163,62946.60959,30586.302030000006,0.21736022933940677,32360.307559999994
601113,3104273.26,3903865.27,-0.05,50599.65414,32206.835069999997,1769435.7580000001,426434.0177,84433.93551,1.0889799999999998,24203.964669999998,1.431363764,6.860456267999999,29796.366889999998,18392.81907,0.6719162060454279,11403.547819999996
2633,1267071.0,1272000.0,0.07887999999999999,18879.3579,8711.113125,506828.4,91229.112,25361.69314,1.13399,14195.52,0.6989700040000001,5.56381411,7148.2760769999995,10168.244775,0.4374952191995303,-3019.9686979999997
2283,3544088.18,4149398.64,0.030812,51389.27861,19492.48499,1417635.2719999999,391267.3351,69254.31831,0.80999,38796.87728,0.0,6.018161407999999,41465.831710000006,31896.79362,0.49089584897087735,9569.038090000005
603179,1814393.48,4286190.63,0.072323,24040.71361,19277.93073,762045.2616,167649.9576,40571.289730000004,0.32231,61335.38792000001,0.477121255,5.85061268,3476.8315060000004,4762.782879999999,0.48250183299654265,-1285.9513739999984
300587,1160036.7,2881968.18,0.05452100000000001,17168.54316,7395.233963,638020.185,147063.6526,32795.19454,0.75567,141706.3754,1.322219295,4.6287054119999995,18129.488559999998,9773.309197000002,0.6400184211890263,8356.179362999996
603711,1185222.66,10735360.0,0.0548,17422.7731,5926.1133,474089.064,134404.2496,20429.44595,0.1499,407728.9728,1.491361694,5.702515462999999,19567.314980000003,11496.659799999998,0.4954050841079262,8070.655180000005
600499,6111640.51,6829300.69,0.077114,39420.081289999995,32086.112680000002,3422518.686,754665.3702,190930.3387,1.1254,119444.4691,1.342422681,4.16,39595.54871,7333.968609999993,0.6435124465883221,32261.58010000001
603917,842708.08,1646400.0,0.07362,6151.768984,5056.248479999999,446635.2824,76374.63329,14816.67886,0.6848,42378.335999999996,0.6989700040000001,6.63,10093.71017,1095.520504000001,0.5743867096630473,8998.189665999998
